Time (s),A-output,B-output
1.810000,0.006487,-0.017420
1.815000,0.006771,-0.022049
1.820000,0.002441,-0.016660
1.825000,-0.001037,-0.014948
1.830000,-0.003216,-0.011032
1.835000,-0.005192,-0.006610
1.840000,-0.006592,-0.015064
1.845000,-0.009236,-0.024612
1.850000,-0.007792,-0.029780
1.855000,-0.005883,-0.032991
1.860000,-0.007424,-0.019762
1.865000,-0.007373,-0.008721
1.870000,-0.007861,-0.016702
1.875000,-0.012069,-0.021267
1.880000,-0.016329,-0.016009
1.885000,-0.016022,-0.013719
1.890000,-0.012846,-0.017137
1.895000,-0.014237,-0.014268
1.900000,-0.019558,-0.010217
1.905000,-0.020481,-0.021345
1.910000,-0.016782,-0.032837
1.915000,-0.014319,-0.019662
1.920000,-0.015379,-0.006606
1.925000,-0.015147,-0.014396
1.930000,-0.011779,-0.017548
1.935000,-0.008145,-0.015582
1.940000,-0.007083,-0.013924
1.945000,-0.006974,-0.012597
1.950000,-0.005969,-0.017389
1.955000,-0.006895,-0.016265
1.960000,-0.006467,-0.013484
1.965000,-0.004025,-0.019093
1.970000,-0.001498,-0.021572
1.975000,-0.000717,-0.019041
1.980000,-0.000678,-0.016436
1.985000,0.000803,-0.013214
1.990000,0.001492,-0.013615
1.995000,0.002843,-0.015984
2.000000,0.005029,-0.016033
2.005000,0.006476,-0.019879
2.010000,0.009331,-0.023409
2.015000,0.014130,-0.017854
2.020000,0.013722,-0.016941
2.025000,0.011997,-0.027058
2.030000,0.013207,-0.031649
2.035000,0.012591,-0.026081
2.040000,0.013122,-0.024408
2.045000,0.013392,-0.029575
2.050000,0.012409,-0.031369
2.055000,0.014089,-0.027871
2.060000,0.017708,-0.028270
2.065000,0.019943,-0.035830
2.070000,0.018899,-0.033415
2.075000,0.016422,-0.026776
2.080000,0.017506,-0.030339
2.085000,0.021467,-0.030362
2.090000,0.019627,-0.022670
2.095000,0.013809,-0.015875
2.100000,0.012175,-0.016466
2.105000,0.013134,-0.019998
2.110000,0.013857,-0.021175
2.115000,0.013132,-0.024493
2.120000,0.011708,-0.029404
2.125000,0.011049,-0.026940
