Time (s),A-output,B-output
1.765000,0.184414,-0.096240
1.770000,0.182035,-0.061018
1.775000,0.163648,-0.018334
1.780000,0.166389,-0.028659
1.785000,0.170544,-0.063527
1.790000,0.136255,-0.047008
1.795000,0.091848,-0.009578
1.800000,0.052248,-0.109521
1.805000,-0.005976,-0.164190
1.810000,-0.095994,-0.120102
1.815000,-0.123755,-0.160966
1.820000,-0.048759,-0.163073
1.825000,-0.008919,-0.151900
1.830000,-0.000084,-0.166637
1.835000,0.053122,-0.111530
1.840000,0.058795,-0.049526
1.845000,0.044825,0.001342
1.850000,0.069935,0.038067
1.855000,0.021409,-0.020833
1.860000,-0.046658,-0.120995
1.865000,-0.020297,-0.160413
1.870000,0.052712,-0.069456
1.875000,0.123552,0.038610
1.880000,0.121945,0.079861
1.885000,0.087639,0.076690
1.890000,0.066061,0.006340
1.895000,0.059196,-0.083641
1.900000,0.113192,-0.146718
1.905000,0.114221,-0.151080
1.910000,0.080143,-0.080281
1.915000,0.068827,0.009667
1.920000,0.050182,0.070800
1.925000,0.078783,0.111656
1.930000,0.063346,0.078325
1.935000,0.031471,0.017321
1.940000,0.017555,-0.003727
1.945000,0.001555,-0.026501
1.950000,0.014777,-0.003393
1.955000,-0.024487,0.058662
1.960000,-0.052025,0.086004
1.965000,-0.081755,0.112765
1.970000,-0.127818,0.124705
1.975000,-0.109458,0.116627
1.980000,-0.135099,0.123135
1.985000,-0.165286,0.097858
1.990000,-0.157977,0.058745
1.995000,-0.168161,0.063425
2.000000,-0.185529,0.104026
2.005000,-0.207129,0.121566
2.010000,-0.202410,0.098845
2.015000,-0.202301,0.068921
2.020000,-0.197799,0.069920
2.025000,-0.189604,0.075862
2.030000,-0.197875,0.047098
2.035000,-0.173431,0.013735
2.040000,-0.151073,-0.021748
2.045000,-0.118962,-0.023946
2.050000,-0.055696,0.048781
2.055000,0.018721,0.078423
2.060000,0.118866,0.019919
2.065000,0.147866,0.006958
2.070000,0.067487,0.033119
2.075000,0.027210,0.041681
2.080000,0.020308,0.060384
2.085000,-0.035827,0.048936
2.090000,-0.019930,0.018918
2.095000,0.020741,0.011075
2.100000,-0.016541,0.023049
2.105000,0.010427,0.067479
2.110000,0.055354,0.071273
2.115000,0.003161,0.047250
2.120000,-0.090009,0.036423
2.125000,-0.165069,-0.013735
2.130000,-0.169690,-0.007236
2.135000,-0.148060,0.033547
2.140000,-0.117332,0.012302
2.145000,-0.096956,0.049201
2.150000,-0.099650,0.046460
2.155000,-0.084606,0.004382
2.160000,-0.094418,0.012329
2.165000,-0.087258,-0.052445
2.170000,-0.092939,-0.081915
2.175000,-0.109355,-0.065447
2.180000,-0.049573,-0.024781
2.185000,0.004703,0.024107
2.190000,0.036899,-0.000638
2.195000,0.039698,-0.017011
2.200000,0.050767,-0.035694
2.205000,0.083183,-0.043476
2.210000,0.066348,-0.038738
2.215000,0.100184,-0.053094
2.220000,0.142958,-0.045280
2.225000,0.149057,-0.032005
2.230000,0.183679,-0.044428
2.235000,0.185924,-0.048559
2.240000,0.178869,-0.057051
2.245000,0.184015,-0.092258
2.250000,0.202584,-0.106301
2.255000,0.217432,-0.088125
2.260000,0.202579,-0.058904
2.265000,0.198729,-0.047749
2.270000,0.182016,-0.062269
2.275000,0.169747,-0.053081
2.280000,0.170641,-0.014192
2.285000,0.145231,0.004786
2.290000,0.109733,-0.013777
2.295000,0.071017,-0.152124
2.300000,0.045107,-0.228839
2.305000,-0.004690,-0.141361
2.310000,-0.081910,-0.085225
2.315000,-0.065484,-0.063244
2.320000,-0.011219,-0.034704
2.325000,-0.021818,-0.011463
2.330000,-0.023719,0.010586
2.335000,-0.036626,-0.006133
2.340000,-0.081334,-0.072091
2.345000,-0.045846,-0.116745
2.350000,-0.004432,-0.098464
2.355000,-0.047876,0.015666
2.360000,-0.047676,0.110069
2.365000,0.016800,0.089717
2.370000,0.091470,0.028428
2.375000,0.123129,-0.086865
2.380000,0.081740,-0.167717
2.385000,0.046330,-0.111381
2.390000,0.007946,-0.011559
