Time (s),A-output,B-output
1.430000,-0.162391,-0.096809
1.435000,-0.104378,-0.075740
1.440000,-0.020863,-0.035570
1.445000,0.041095,-0.002045
1.450000,0.080560,0.020093
1.455000,0.077396,0.035258
1.460000,-0.024953,0.004153
1.465000,-0.122974,-0.051909
1.470000,-0.153785,-0.105050
1.475000,-0.172855,-0.135483
1.480000,-0.149931,-0.121511
1.485000,-0.054676,-0.130445
1.490000,0.053431,-0.137448
1.495000,0.101530,-0.119281
1.500000,0.087438,-0.089155
1.505000,0.062858,-0.046408
1.510000,0.035222,-0.045795
1.515000,-0.019612,-0.047645
1.520000,-0.068240,-0.041625
1.525000,-0.054703,-0.048954
1.530000,0.014369,-0.061158
1.535000,0.093312,-0.071559
1.540000,0.149077,-0.076353
1.545000,0.184323,-0.098687
1.550000,0.191555,-0.118671
1.555000,0.159985,-0.133631
1.560000,0.099237,-0.148457
1.565000,0.050516,-0.130355
1.570000,0.044305,-0.101824
1.575000,0.074788,-0.068407
1.580000,0.128771,-0.048804
1.585000,0.205466,-0.050545
1.590000,0.275746,-0.033644
1.595000,0.275371,-0.022924
1.600000,0.220801,-0.027092
1.605000,0.141537,-0.099955
1.610000,0.043525,-0.111420
1.615000,-0.076529,-0.036167
1.620000,-0.201821,-0.014453
1.625000,-0.168930,-0.000843
1.630000,-0.001501,-0.000126
1.635000,0.098492,0.010168
1.640000,0.136531,0.006583
1.645000,0.186623,-0.000675
1.650000,0.186052,0.013932
1.655000,0.093112,-0.017455
1.660000,-0.035856,-0.038691
1.665000,-0.114613,-0.033250
1.670000,-0.146080,-0.057542
1.675000,-0.112568,-0.051374
1.680000,-0.039293,-0.030797
1.685000,0.033695,-0.022674
1.690000,0.127442,0.011659
1.695000,0.152690,0.044287
1.700000,0.068899,0.083434
1.705000,-0.029694,0.115119
1.710000,-0.124727,0.109264
1.715000,-0.177431,0.092405
1.720000,-0.156256,0.065769
1.725000,-0.121499,0.049802
1.730000,-0.041787,-0.008470
1.735000,0.084575,-0.040425
1.740000,0.111544,-0.024352
1.745000,0.026316,-0.019766
1.750000,-0.029212,0.006039
1.755000,-0.058973,0.027570
1.760000,-0.146429,0.061048
1.765000,-0.216532,0.110890
1.770000,-0.175685,0.138381
1.775000,-0.077751,0.131149
1.780000,0.004927,0.127322
1.785000,0.035524,0.134477
1.790000,0.049831,0.114370
1.795000,0.047437,0.060779
1.800000,-0.015064,0.038124
1.805000,-0.108757,0.086929
1.810000,-0.169775,0.118961
1.815000,-0.161145,0.087229
1.820000,-0.093506,0.066395
1.825000,-0.029782,0.074375
1.830000,0.004020,0.118433
1.835000,0.037791,0.159510
1.840000,0.048002,0.148992
1.845000,-0.015506,0.132205
1.850000,-0.100659,0.117023
1.855000,-0.133295,0.096650
1.860000,-0.133322,0.085080
1.865000,-0.128023,0.080856
1.870000,-0.078558,0.092435
1.875000,-0.006500,0.089963
1.880000,0.036048,0.081994
1.885000,0.034816,0.087762
1.890000,0.013603,0.077695
1.895000,-0.013094,0.065829
1.900000,-0.066282,0.045618
1.905000,-0.123440,0.048546
1.910000,-0.084035,0.045576
1.915000,-0.028935,-0.005164
1.920000,-0.020111,-0.057971
1.925000,0.006659,-0.069155
1.930000,-0.023077,-0.057493
1.935000,-0.112953,0.002991
1.940000,-0.215790,0.103722
1.945000,-0.151862,0.095954
1.950000,0.050355,0.067764
1.955000,0.113176,0.109925
1.960000,0.074828,0.121552
1.965000,0.034029,0.123126
1.970000,-0.029231,0.106750
1.975000,-0.107322,0.067709
1.980000,-0.209079,0.072788
1.985000,-0.230113,0.018617
