Time (s),A-output,B-output
1.375000,0.361207,-0.086060
1.380000,0.250691,-0.072066
1.385000,0.066152,-0.078902
1.390000,-0.052564,-0.139187
1.395000,-0.117106,-0.178515
1.400000,-0.132581,-0.148687
1.405000,-0.042321,-0.114885
1.410000,0.129222,-0.100591
1.415000,0.295895,-0.105838
1.420000,0.359855,-0.100863
1.425000,0.319151,-0.089433
1.430000,0.220312,-0.081448
1.435000,0.078510,-0.074142
1.440000,-0.048395,-0.052113
1.445000,-0.101033,-0.027443
1.450000,-0.042704,-0.040165
1.455000,0.104040,-0.031775
1.460000,0.251737,-0.015046
1.465000,0.337766,-0.074704
1.470000,0.352711,-0.056068
1.475000,0.182928,0.000012
1.480000,-0.144483,-0.064253
1.485000,-0.299970,-0.080739
1.490000,-0.241283,-0.039372
1.495000,-0.184453,-0.003590
1.500000,-0.075463,0.011805
1.505000,0.123567,-0.063152
1.510000,0.298635,-0.108674
1.515000,0.358163,-0.073332
1.520000,0.281021,0.019617
1.525000,0.120961,0.113799
1.530000,-0.076606,0.031259
1.535000,-0.173577,-0.120272
1.540000,-0.167079,-0.137024
1.545000,-0.059745,0.002156
1.550000,0.092431,0.144782
1.555000,0.237726,0.129177
1.560000,0.352957,0.021715
1.565000,0.288634,-0.073488
1.570000,0.151753,-0.046247
1.575000,-0.002569,0.074193
1.580000,-0.159488,0.120574
1.585000,-0.228352,0.081527
1.590000,-0.181528,-0.018057
1.595000,-0.066275,-0.057179
1.600000,0.024911,-0.016613
1.605000,0.116282,0.039382
1.610000,0.169121,0.074678
1.615000,0.109252,0.025715
1.620000,-0.017891,0.106722
1.625000,-0.175732,0.219598
1.630000,-0.293186,0.205572
1.635000,-0.276098,0.189578
1.640000,-0.193698,0.136548
1.645000,-0.124544,0.075152
1.650000,-0.054062,0.053416
1.655000,0.012338,0.048004
1.660000,-0.005543,0.039629
1.665000,-0.144534,0.037914
1.670000,-0.279288,0.026153
1.675000,-0.345555,0.002901
1.680000,-0.396891,-0.012175
1.685000,-0.389647,-0.010162
1.690000,-0.275914,0.016521
1.695000,-0.141084,0.049233
1.700000,-0.090826,0.066062
1.705000,-0.077230,0.030904
1.710000,-0.055853,-0.022825
1.715000,-0.148907,-0.055314
1.720000,-0.331137,-0.032149
1.725000,-0.408920,0.020947
1.730000,-0.436805,0.053260
1.735000,-0.234925,0.022072
1.740000,0.136920,-0.013815
1.745000,0.267559,0.015831
1.750000,0.285027,0.064722
1.755000,0.237260,0.092376
1.760000,0.053690,0.000407
1.765000,-0.167648,-0.007548
1.770000,-0.365205,0.049428
1.775000,-0.407472,0.001350
1.780000,-0.203570,0.035797
1.785000,0.005069,-0.003307
1.790000,0.178568,-0.047847
1.795000,0.303329,-0.002529
1.800000,0.302214,-0.068832
1.805000,0.200245,-0.057203
1.810000,-0.004112,-0.000778
1.815000,-0.178280,-0.013280
1.820000,-0.261540,-0.037924
1.825000,-0.208048,-0.105808
1.830000,-0.054032,-0.086662
1.835000,0.111493,-0.008908
1.840000,0.278787,0.013439
1.845000,0.367571,0.023946
1.850000,0.318545,0.004042
1.855000,0.155723,-0.007037
1.860000,-0.005935,-0.016027
1.865000,-0.103343,-0.063208
1.870000,-0.142539,-0.073154
1.875000,-0.094413,-0.061472
1.880000,0.040229,-0.063524
1.885000,0.217359,-0.058487
1.890000,0.335244,-0.051507
1.895000,0.343818,-0.053987
1.900000,0.272524,-0.077768
1.905000,0.151038,-0.093691
1.910000,0.003691,-0.080861
1.915000,-0.099720,-0.038763
1.920000,-0.089166,-0.028646
1.925000,0.040141,-0.041002
1.930000,0.194866,-0.026076
1.935000,0.301501,-0.114654
1.940000,0.381310,-0.277896
1.945000,0.380850,-0.274974
1.950000,0.147738,-0.188598
1.955000,-0.118149,-0.102851
1.960000,-0.155671,-0.061215
1.965000,-0.118066,-0.145232
1.970000,-0.064993,-0.160647
1.975000,0.120138,-0.110854
1.980000,0.365865,-0.074887
1.985000,0.478930,-0.014724
1.990000,0.370756,-0.055255
1.995000,0.197591,-0.160549
2.000000,0.048607,-0.208488
2.005000,-0.111440,-0.110744
2.010000,-0.170693,0.053143
2.015000,-0.145590,0.031945
2.020000,-0.020003,-0.083830
2.025000,0.157587,-0.166274
2.030000,0.293525,-0.103030
2.035000,0.323224,0.061687
2.040000,0.201605,0.154905
2.045000,0.086014,0.129047
2.050000,-0.037226,0.012874
